City_ID,City,Country,Date,Lng,Lat,Max Temp,Humidity,Cloudiness,Wind Speed
389,Voi,KE,2022-02-01 13:57:50,38.563,-3.3945,86.36,42,45,6.85
390,Dingle,PH,2022-02-01 13:57:51,122.6711,10.9995,74.55,92,100,6.76
391,Kontagora,NG,2022-02-01 13:57:51,5.4695,10.3999,92.84,8,2,2.53
392,Klaksvik,FO,2022-02-01 13:57:52,-6.589,62.2266,32.92,82,99,38.3
393,Sawakin,SD,2022-02-01 13:57:52,37.3321,19.1059,72.64,53,58,13.04
394,Jumla,NP,2022-02-01 13:57:52,82.1838,29.2747,32.32,76,3,2.66
395,Gazanjyk,TM,2022-02-01 13:57:53,55.5154,39.2446,51.82,41,100,3.31
396,Ostrovnoy,RU,2022-02-01 13:57:53,39.5131,68.0531,10.81,96,100,5.75
397,Ilulissat,GL,2022-02-01 13:57:53,-51.1,69.2167,-2.11,88,100,5.12
398,Liepaja,LV,2022-02-01 13:57:54,21.0367,56.5419,32.05,69,40,3.44
399,Saquisili,EC,2022-02-01 13:57:54,-78.6667,-0.8333,49.95,87,75,0.0
400,Saint Pete Beach,US,2022-02-01 13:57:54,-82.7412,27.7253,57.25,85,0,3.0
401,San Lorenzo,PY,2022-02-01 13:52:58,-57.5333,-25.3333,90.59,46,0,5.01
402,Changli,CN,2022-02-01 13:57:55,119.1506,39.7042,17.69,71,0,5.73
403,Fairbanks,US,2022-02-01 13:57:55,-147.7164,64.8378,-15.39,74,0,0.0
404,Pochutla,MX,2022-02-01 13:57:55,-96.4661,15.7432,69.62,72,0,4.23
405,Ust-Maya,RU,2022-02-01 13:57:56,134.5333,60.4167,-16.56,99,100,1.59
406,Kiama,AU,2022-02-01 13:57:56,150.8667,-34.6833,75.0,84,100,3.0
407,Dasoguz,TM,2022-02-01 13:57:56,59.9666,41.8363,40.95,81,39,11.5
408,Galle,LK,2022-02-01 13:55:32,80.217,6.0367,79.03,75,18,6.04
409,Ubatuba,BR,2022-02-01 13:57:57,-45.0711,-23.4339,81.93,67,87,2.42
410,General Pico,AR,2022-02-01 13:57:57,-63.7568,-35.6566,77.41,41,7,13.47
411,Chavakkad,IN,2022-02-01 13:57:57,76.05,10.5333,83.57,77,19,5.66
412,Rialma,BR,2022-02-01 13:58:58,-49.5844,-15.315,75.88,78,99,5.55
413,Saint Paul,US,2022-02-01 13:55:59,-93.0933,44.9444,28.29,66,100,8.99
414,Padre Paraiso,BR,2022-02-01 13:58:58,-41.4844,-17.0742,79.59,64,100,3.47
415,Nipawin,CA,2022-02-01 13:58:58,-104.0009,53.3668,-11.16,70,0,14.97
416,Port-Gentil,GA,2022-02-01 13:58:59,8.7815,-0.7193,89.56,66,40,10.36
417,Sterling,US,2022-02-01 13:55:22,-77.4286,39.0062,29.91,78,0,1.01
418,Namikupa,TZ,2022-02-01 13:58:59,39.6,-10.8333,78.24,87,83,6.46
419,Roald,NO,2022-02-01 13:59:00,6.1333,62.5833,34.09,100,75,9.22
420,Bonthe,SL,2022-02-01 13:59:00,-12.505,7.5264,89.71,49,95,11.92
421,Darab,IR,2022-02-01 13:59:00,54.5444,28.7519,55.99,65,100,4.18
422,Royal Leamington Spa,GB,2022-02-01 13:59:01,-1.5333,52.3,58.91,65,98,5.99
423,Gualeguay,AR,2022-02-01 13:59:01,-59.3097,-33.1416,78.53,39,0,8.48
424,Vagay,RU,2022-02-01 13:59:01,69.0217,57.9375,1.9,100,77,3.56
425,Harer,ET,2022-02-01 13:59:02,42.1258,9.3094,71.13,22,24,14.88
426,Churapcha,RU,2022-02-01 13:59:02,132.4325,62.0025,-24.25,98,100,4.32
427,Torbay,CA,2022-02-01 13:59:02,-52.7314,47.6666,25.75,65,75,17.27
428,Komsomolskiy,UZ,2022-02-01 13:59:03,71.7189,40.4272,38.12,75,0,0.0
429,Zarubino,RU,2022-02-01 13:59:03,131.0922,42.63,17.4,64,1,19.33
430,Batagay-Alyta,RU,2022-02-01 13:59:03,130.4114,67.8006,-22.85,98,92,3.8
431,Araouane,ML,2022-02-01 13:59:04,-3.5265,18.9048,83.91,6,27,14.7
432,Kanelovskaya,RU,2022-02-01 13:59:04,39.19,46.5908,39.34,84,100,7.81
433,Bandarbeyla,SO,2022-02-01 13:59:04,50.8122,9.4942,77.9,71,89,15.82
434,Aranos,NA,2022-02-01 13:59:05,19.1167,-24.1333,73.56,74,99,0.56
435,Marsaxlokk,MT,2022-02-01 13:59:05,14.5431,35.8419,52.41,71,75,39.12
436,Storm Lake,US,2022-02-01 13:59:05,-95.2097,42.6411,26.82,74,0,20.71
437,Gorontalo,ID,2022-02-01 13:59:06,123.0595,0.5412,74.41,94,76,4.36
438,Kushmurun,KZ,2022-02-01 13:59:06,64.6311,52.4503,18.52,95,86,10.51
439,Novyy Urengoy,RU,2022-02-01 13:59:06,76.6333,66.0833,-5.13,100,94,6.2
440,Vuktyl,RU,2022-02-01 13:59:07,57.3094,63.8567,-0.49,97,49,3.53
441,Basavakalyan,IN,2022-02-01 13:59:07,76.95,17.8667,76.32,20,0,6.33
442,Sena Madureira,BR,2022-02-01 13:59:08,-68.6569,-9.0656,80.42,81,55,1.54
443,Biak,ID,2022-02-01 13:59:08,122.8766,-0.9131,78.26,76,100,6.22
444,Alofi,NU,2022-02-01 13:59:08,-169.9187,-19.0595,69.69,94,11,1.14
445,Flinders,AU,2022-02-01 13:56:04,150.8552,-34.5833,77.2,82,100,9.57
446,Grass Valley,US,2022-02-01 13:59:09,-121.0611,39.2191,38.44,58,0,1.01
447,Kyra,RU,2022-02-01 13:59:09,111.9753,49.5776,-8.37,92,5,5.5
448,Pogar,RU,2022-02-01 13:59:09,33.2591,52.554,24.44,90,100,10.92
449,Duluth,US,2022-02-01 13:59:10,-92.1066,46.7833,31.6,76,100,5.01
450,Cururupu,BR,2022-02-01 13:59:10,-44.8683,-1.8283,87.37,58,100,7.54
451,Leh,IN,2022-02-01 13:59:11,77.5833,34.1667,-0.8,82,25,2.51
452,Zambezi,ZM,2022-02-01 13:59:11,23.1047,-13.5432,78.84,62,32,6.44
453,Honiara,SB,2022-02-01 13:55:04,159.95,-9.4333,77.38,88,100,2.82
454,Baghdad,IQ,2022-02-01 13:58:00,44.4009,33.3406,58.91,55,40,11.5
455,Kytmanovo,RU,2022-02-01 13:59:11,85.4479,53.4593,0.1,100,89,2.55
456,Sakakah,SA,2022-02-01 13:59:12,40.2064,29.9697,60.37,33,0,3.36
457,Haines Junction,CA,2022-02-01 13:59:12,-137.5108,60.7522,-40.05,67,89,2.3
458,Plouzane,FR,2022-02-01 13:59:12,-4.6167,48.3833,50.32,93,100,13.8
459,Azad Shahr,IR,2022-02-01 13:59:13,48.5707,34.7909,34.36,69,20,11.5
460,Cairns,AU,2022-02-01 13:57:02,145.7667,-16.9167,80.06,94,75,3.44
461,Hay River,CA,2022-02-01 14:00:15,-115.7999,60.8156,-7.31,91,100,12.59
462,Concarneau,FR,2022-02-01 14:00:20,-3.9225,47.875,54.05,80,14,15.23
463,Pesochnoye,RU,2022-02-01 14:00:20,39.1772,58.006,23.2,98,100,3.62
464,Constitucion,CL,2022-02-01 14:00:23,-72.4167,-35.3333,67.98,57,4,6.46
465,Pontianak,ID,2022-02-01 14:00:24,109.3333,-0.0333,80.58,83,20,3.44
466,Kargasok,RU,2022-02-01 14:00:26,80.8572,59.0556,18.73,95,99,8.14
467,Mayor Pablo Lagerenza,PY,2022-02-01 14:00:27,-60.7718,-19.9309,95.18,37,26,2.28
468,Mahudha,IN,2022-02-01 14:00:31,72.9333,22.8167,82.38,38,0,5.21
469,Gewane,ET,2022-02-01 14:00:33,40.6453,10.1664,88.68,19,20,8.66
470,Jacareacanga,BR,2022-02-01 14:00:34,-57.7528,-6.2222,85.37,65,64,4.03
471,Xam Nua,LA,2022-02-01 14:00:36,104.0439,20.4197,51.93,99,84,3.33
472,Bartica,GY,2022-02-01 14:00:37,-58.6167,6.4,79.38,82,97,4.21
473,Hirara,JP,2022-02-01 14:00:37,125.2833,24.8,68.83,63,25,16.37
474,Sur,OM,2022-02-01 14:00:38,59.5289,22.5667,76.21,61,0,9.13
475,Tahta,EG,2022-02-01 14:00:39,31.5021,26.7693,64.83,31,0,0.63
476,Luang Prabang,LA,2022-02-01 14:00:39,102.1347,19.8856,68.38,73,26,2.42
477,Puquio,PE,2022-02-01 14:00:40,-74.1333,-14.7,52.25,66,82,3.67
478,Gisors,FR,2022-02-01 14:00:41,1.7801,49.2818,50.92,94,100,15.21
479,Oyama,JP,2022-02-01 14:00:41,139.8,36.3,45.59,60,78,5.03
480,Maridi,SS,2022-02-01 14:00:42,29.4742,4.9158,95.5,13,79,5.03
481,Santa Marta,CO,2022-02-01 14:00:42,-74.199,11.2408,82.89,71,9,6.55
482,Baramati,IN,2022-02-01 14:00:42,74.5833,18.15,78.19,17,2,5.1
483,Mwinilunga,ZM,2022-02-01 14:00:43,24.4293,-11.7358,73.22,79,75,4.43
484,Khash,IR,2022-02-01 14:00:43,61.2158,28.2211,61.32,36,0,16.93
485,Kyzyl-Suu,KG,2022-02-01 14:00:43,78.0056,42.3414,19.18,73,19,9.04
486,Korla,CN,2022-02-01 13:56:16,86.1469,41.7597,27.03,38,85,2.93
487,Shimoda,JP,2022-02-01 14:00:44,138.95,34.6667,42.1,59,9,32.55
488,Veere,NL,2022-02-01 14:00:44,3.6667,51.5483,52.0,92,98,7.0
489,Plettenberg Bay,ZA,2022-02-01 14:00:45,23.3716,-34.0527,81.18,70,50,5.91
490,Luderitz,NA,2022-02-01 14:00:45,15.1594,-26.6481,70.77,75,51,12.66
491,La Ronge,CA,2022-02-01 14:00:45,-105.2842,55.1001,-15.27,91,30,10.29
492,Labuhan,ID,2022-02-01 14:00:46,112.2051,-6.8844,77.88,90,98,3.74
493,Coromandel,BR,2022-02-01 14:00:46,-47.2003,-18.4733,74.71,77,99,4.47
494,Salamanca,ES,2022-02-01 14:00:46,-6.0,40.8333,52.0,63,44,20.67
495,Valle Hermoso,MX,2022-02-01 14:00:47,-97.8333,25.6667,57.99,83,4,4.43
496,Impfondo,CG,2022-02-01 14:00:47,18.0667,1.6381,102.63,12,6,2.71
497,Dabola,GN,2022-02-01 14:00:48,-11.1167,10.75,90.7,10,100,8.48
498,Aborlan,PH,2022-02-01 14:00:48,118.5492,9.4352,77.47,90,44,5.97
499,Aktau,KZ,2022-02-01 14:00:49,51.2,43.65,43.38,67,100,11.45
500,Maiduguri,NG,2022-02-01 14:00:22,13.1603,11.8464,83.53,16,0,6.31
501,Cochrane,CA,2022-02-01 14:00:46,-114.4687,51.1834,0.21,67,100,4.61
502,Vorobyevka,RU,2022-02-01 14:00:49,40.9245,50.6451,27.28,90,97,12.88
503,Miandrivazo,MG,2022-02-01 14:00:50,45.4667,-19.5167,93.97,36,33,12.97
504,Torrox,ES,2022-02-01 14:00:50,-3.9523,36.7579,68.38,59,2,5.99
505,Umm Lajj,SA,2022-02-01 14:00:50,37.2685,25.0213,74.23,31,0,11.03
506,Mkushi,ZM,2022-02-01 14:00:51,29.3939,-13.6202,75.78,72,60,1.7
507,Mayskiy,RU,2022-02-01 14:00:51,40.1025,47.6931,38.44,96,64,6.98
508,Karratha,AU,2022-02-01 14:01:52,116.8463,-20.7377,86.94,63,100,7.02
509,Australind,AU,2022-02-01 14:01:52,115.7167,-33.2667,63.05,43,0,19.17
510,Krasnoturansk,RU,2022-02-01 14:01:52,91.5639,54.3186,-10.41,95,100,2.53
511,Nkayi,CG,2022-02-01 14:01:53,13.2884,-4.1841,86.68,64,70,3.83
512,Bulgan,MN,2022-02-01 14:01:53,103.5347,48.8125,-6.86,89,17,4.56
513,Kalmunai,LK,2022-02-01 14:01:53,81.8167,7.4167,76.28,72,22,9.24
514,Garowe,SO,2022-02-01 14:01:54,48.4845,8.4054,88.05,30,89,8.57
515,Sidi Ali,DZ,2022-02-01 14:01:54,0.4206,36.0998,55.42,58,10,12.19
516,Chake Chake,TZ,2022-02-01 14:01:54,39.7666,-5.2459,84.79,64,5,11.86
517,Letterkenny,IE,2022-02-01 14:01:55,-7.7333,54.95,53.49,80,85,18.48
518,Strezhevoy,RU,2022-02-01 14:01:55,77.5889,60.7333,-0.42,96,100,6.89
519,Norman Wells,CA,2022-02-01 14:01:55,-126.8329,65.282,-8.82,99,100,1.36
520,Anuppur,IN,2022-02-01 14:01:56,81.6833,23.1,64.31,32,1,4.38
521,Blagoveshchenka,RU,2022-02-01 14:01:56,79.8667,52.8333,12.09,97,100,6.93
522,Silver City,US,2022-02-01 14:01:56,-108.2803,32.7701,38.68,54,0,5.99
523,Tevriz,RU,2022-02-01 14:01:57,72.4042,57.509,3.78,100,94,3.02
524,Isangel,VU,2022-02-01 14:01:57,169.2667,-19.55,77.88,88,100,3.65
525,Sisimiut,GL,2022-02-01 14:01:57,-53.6735,66.9395,7.92,91,100,6.08
526,Chaah,MY,2022-02-01 14:01:58,103.048,2.249,75.96,80,41,2.39
527,Do Gonbadan,IR,2022-02-01 14:01:58,50.7981,30.3586,53.06,80,47,4.97
528,Yendi,GH,2022-02-01 14:01:58,-0.0099,9.4427,93.81,7,0,5.41
529,Uruzgan,AF,2022-02-01 14:01:59,66.0,32.8333,39.45,43,85,5.26
530,Najran,SA,2022-02-01 13:57:53,44.1277,17.4924,84.85,20,27,17.78
531,Canico,PT,2022-02-01 14:01:59,-16.85,32.6333,74.12,68,20,12.66
532,Potchefstroom,ZA,2022-02-01 14:02:00,27.1,-26.7167,85.57,24,86,8.86
533,Kavaratti,IN,2022-02-01 14:01:48,72.642,10.5669,81.03,69,5,9.13
534,Baherden,TM,2022-02-01 14:02:00,57.4316,38.4362,54.16,31,100,5.39
535,Mehran,IR,2022-02-01 14:02:00,46.1646,33.1222,55.51,53,1,10.94
536,Curitibanos,BR,2022-02-01 14:01:53,-50.5844,-27.2828,83.16,35,0,2.21
537,Mayo,US,2022-02-01 14:02:01,-76.5119,38.8876,31.24,76,0,11.01
538,Wewak,PG,2022-02-01 14:02:01,143.6268,-3.5534,77.99,87,100,9.13
539,Priamurskiy,RU,2022-02-01 14:02:02,134.9028,48.5217,-10.66,100,100,1.9
540,Katobu,ID,2022-02-01 14:02:02,122.5276,-4.9408,76.01,89,34,1.52
541,Burnie,AU,2022-02-01 14:02:02,145.9167,-41.0667,56.91,68,18,15.21
542,Kaitong,CN,2022-02-01 14:02:03,123.15,44.8135,-2.24,85,4,7.23
543,Yumen,CN,2022-02-01 14:02:03,97.2,40.2833,21.38,25,73,3.33
544,Baracoa,CU,2022-02-01 14:02:04,-74.4958,20.3467,74.25,77,99,14.32
545,Ankang,CN,2022-02-01 14:02:04,109.0172,32.68,40.26,55,100,5.08
546,Flagstaff,US,2022-02-01 14:02:04,-111.6513,35.1981,37.11,48,100,0.0
547,Ipojuca,BR,2022-02-01 13:57:36,-35.0639,-8.3989,85.91,59,7,8.12
548,Yerbogachen,RU,2022-02-01 14:02:05,108.0108,61.2767,-26.34,100,54,2.26
549,Crateus,BR,2022-02-01 14:02:05,-40.6775,-5.1783,91.81,34,60,7.58
550,Tessalit,ML,2022-02-01 14:02:06,1.0114,20.1986,79.84,8,0,16.69
551,Takestan,IR,2022-02-01 14:02:06,49.6959,36.0696,40.23,60,38,8.23
552,Chulman,RU,2022-02-01 14:02:07,124.9104,56.8479,-15.72,98,100,6.49
553,Hoi An,VN,2022-02-01 14:02:07,108.335,15.8794,69.76,82,88,9.53
554,Ola,RU,2022-02-01 14:03:08,151.2833,59.5833,0.52,86,53,9.64
555,Novopokrovka,UA,2022-02-01 14:03:08,36.5477,49.8425,32.38,90,49,7.29
556,Bilibino,RU,2022-02-01 14:03:08,166.4372,68.0546,7.45,66,100,6.6
557,San Luis De La Paz,MX,2022-02-01 14:03:09,-100.5167,21.3,49.62,38,0,6.62
558,Machhlishahr,IN,2022-02-01 14:03:09,82.4167,25.6833,64.35,60,0,5.97
559,Casablanca,MA,2022-02-01 14:00:03,-7.6192,33.5928,68.32,40,0,5.99
560,Buraydah,SA,2022-02-01 14:03:10,43.975,26.326,61.05,23,0,12.48
561,Celestun,MX,2022-02-01 14:03:10,-90.4,20.8667,67.39,80,3,12.73
562,Carcassonne,FR,2022-02-01 14:03:10,2.1667,43.25,53.67,53,100,24.16
563,Bow Island,CA,2022-02-01 14:03:11,-111.3684,49.8668,-1.52,67,99,9.84
564,Baiao,BR,2022-02-01 14:03:11,-49.6717,-2.7906,83.25,63,93,3.44
565,Batagay,RU,2022-02-01 14:03:12,134.6333,67.6333,-25.37,97,100,1.83
566,Athabasca,CA,2022-02-01 13:59:42,-113.2854,54.7169,-7.91,94,61,7.54
567,Ayan,RU,2022-02-01 14:03:12,138.1667,56.45,-1.44,69,99,13.51
568,Kasganj,IN,2022-02-01 14:03:13,78.65,27.8167,59.97,63,0,5.93
569,Ikwiriri,TZ,2022-02-01 14:03:13,38.9716,-7.9562,85.64,68,89,5.17
570,Keta,GH,2022-02-01 14:03:13,0.9879,5.9179,84.85,54,12,10.54
571,Izhmorskiy,RU,2022-02-01 14:03:14,86.6414,56.194,14.97,92,99,9.82
572,High Rock,BS,2022-02-01 14:03:14,-78.2833,26.6208,64.42,55,0,14.61
573,Veraval,IN,2022-02-01 14:03:15,70.3667,20.9,72.5,80,0,8.48
574,Erzin,TR,2022-02-01 14:03:15,36.2,36.9559,50.52,83,85,3.47
575,Kapoeta,SS,2022-02-01 14:03:15,33.5903,4.7717,96.46,18,71,9.15
576,Iracoubo,GF,2022-02-01 14:03:16,-53.2011,5.4802,80.69,76,15,8.16
577,Klyuchi,RU,2022-02-01 14:03:16,79.1667,52.2667,11.1,97,100,6.98
578,Valparaiso,CL,2022-02-01 14:03:17,-71.6273,-33.0393,65.84,73,75,10.36
579,Bhan,PK,2022-02-01 14:03:17,67.7214,26.5583,73.22,26,0,3.44
580,Porto Novo,BJ,2022-02-01 14:03:18,2.6036,6.4965,90.73,27,90,9.91
581,Wanaka,NZ,2022-02-01 14:03:18,169.15,-44.7,59.79,92,100,6.4
582,Meadow Lake,US,2022-02-01 14:03:19,-106.5436,34.8014,39.15,34,8,3.56
583,Taltal,CL,2022-02-01 14:01:17,-70.4833,-25.4,68.58,69,0,5.66
584,Shunyi,CN,2022-02-01 14:03:19,116.6453,40.125,15.75,57,0,2.24
